698,7
699,8
700,8
701,7
702,10
703,10
704,10
705,10
706,10
707,8
708,8
709,10
710,9
711,10
712,9
713,10
714,10
715,10
716,10
717,7
718,10
719,10
720,7
721,10
722,7
723,8
724,10
725,10
726,7
727,9
728,10
729,10
730,7
731,9
732,7
733,9
734,10
735,8
736,10
737,8
738,8
739,7
740,7
741,7
742,9
743,7
744,7
745,10
746,10
747,10
748,9
749,10
750,8
751,9
752,7
753,8
754,9
755,10
756,10
757,8
758,9
759,10
760,7
761,10
762,9
763,10
764,10
765,9
766,10
767,9
768,9
769,8
770,10
771,7
772,10
773,7
774,8
775,7
776,7
777,7
778,10
779,10
780,7
781,9
782,9
783,10
784,10
785,9
786,7
787,9
788,8
789,7
790,9
791,9
792,8
793,9
794,8
795,8
796,8
797,8
798,10
799,8
800,9
801,8
802,10
803,10
804,10
805,9
806,10
807,10
808,9
809,10
810,10
811,10
812,10
813,10
814,10
815,7
816,10
817,10
818,10
819,10
820,10
821,10
822,9
823,9
824,8
825,10
826,9
827,7
828,10
829,7
830,10
831,9
832,8
833,8
834,8
835,8
836,8
837,7
838,9
839,7
840,9
841,10
842,9
843,10
844,8
845,7
846,7
847,7
848,8
849,7
850,8
851,7
852,7
853,9
854,9
855,9
856,7
857,8
858,8
859,9
860,8
861,7
862,7
863,10
864,9
865,9
866,8
867,8
868,8
869,7
870,10
871,9
872,9
873,8
874,9
875,10
876,7
877,8
878,7
879,8
880,10
881,8
882,8
883,9
884,8
885,8
886,8
887,10
888,8
889,10
890,9
891,10
892,10
893,8
894,9
895,10
896,10
897,10
898,10
899,7
900,10
901,8
902,9
903,8
904,10
905,10
906,10
907,8
908,8
909,8
910,10
911,10
912,8
913,10
914,8
915,10
916,10
917,10
918,10
919,8
920,10
921,7
922,8
923,9
924,7
925,10
926,7
927,10
928,10
929,10
930,7
931,10
932,10
933,10
934,9
935,9
936,8
937,10
938,9
939,10
940,10
941,10
942,10
943,10
944,10
945,10
946,8
947,10
948,10
949,8
950,9
951,10
952,10
953,10
954,10
955,7
956,9
957,10
958,9
959,7
960,7
961,9
962,8
963,8
964,8
965,10
966,7
967,7
968,10
969,7
970,10
971,8
972,9
973,9
974,10
975,9
976,8
977,8
978,9
979,8
980,7
981,7
982,8
983,7
984,7
985,7
986,10
987,8
988,8
989,9
990,9
991,7
992,7
993,8
994,7
995,9
996,9
997,7
998,7
999,10
1000,8
1001,8
1002,7
1003,10
1004,7
1005,10
1006,8
1007,10
1008,10
1009,8
1010,10
1011,10
1012,10
1013,9
1014,9
1015,10
1016,8
1017,8
1018,8
1019,10
1020,10
1021,10
1022,10
1023,10
1024,9
1025,8
1026,9
1027,8
1028,10
1029,9
1030,10
1031,10
1032,7
1033,10
1034,7
1035,7
1036,9
1037,8
1038,7
1039,9
1040,10
1041,9
1042,10
1043,10
1044,8
1045,8
1046,10
1047,8
1048,8
1049,7
1050,9
1051,9
1052,8
1053,8
1054,8
1055,10
1056,10
1057,9
1058,10
1059,10
1060,10
1061,10
1062,10
1063,10
1064,10
1065,10
1066,10
1067,7
1068,10
1069,10
1070,8
1071,8
1072,10
1073,9
1074,10
1075,10
1076,8
1077,8
1078,8
1079,7
1080,9
1081,10
1082,10
1083,10
1084,9
1085,7
1086,7
1087,10
1088,9
1089,10
1090,8
1091,10
1092,10
1093,8
1094,9
1095,9
1096,9
1097,9
1098,9
1099,10
1100,7
1101,8
1102,8
1103,10
1104,8
1105,8
1106,8
1107,10
1108,7
1109,7
1110,9
1111,10
1112,8
1113,10
1114,8
1115,9
1116,9
1117,10
1118,10
1119,10
1120,7
1121,7
1122,7
1123,10
1124,10
1125,8
1126,9
1127,10
1128,10
1129,10
1130,10
1131,7
1132,10
1133,10
1134,9
1135,9
1136,8
1137,8
1138,10
1139,8
1140,10
1141,10
1142,10
1143,7
1144,8
1145,8
1146,7
1147,8
1148,8
1149,8
1150,10
1151,9
1152,10
1153,10
1154,10
1155,10
1156,9
1157,10
1158,9
1159,10
1160,10
1161,8
1162,9
1163,7
1164,10
1165,7
1166,8
1167,7
1168,8
1169,8
1170,8
1171,10
1172,8
1173,8
1174,10
1175,9
1176,10
1177,9
1178,10
1179,9
1180,9
1181,9
1182,8
1183,8
1184,7
1185,8
1186,8
1187,10
1188,8
1189,9
1190,7
1191,9
1192,8
1193,9
1194,7
1195,8
1196,8
1197,10
1198,10
1199,10
1200,10
1201,8
1202,9
1203,8
1204,10
1205,8
1206,10
1207,10
1208,9
1209,10
1210,8
1211,7
1212,8
1213,10
1214,10
1215,10
1216,10
1217,10
1218,8
1219,10
1220,9
1221,7
1222,10
1223,7
1224,9
1225,10
1226,10
1227,8
1228,9
1229,8
1230,10
1231,7
1232,10
1233,7
1234,10
1235,10
1236,7
1237,8
1238,7
1239,8
1240,7
1241,7
1242,9
1243,9
1244,8
1245,7
1246,8
1247,8
1248,8
1249,9
1250,10
1251,9
1252,8
1253,10
1254,7
1255,10
1256,8
1257,10
1258,9
1259,9
1260,10
1261,8
1262,8
1263,8
1264,10
1265,10
1266,8
1267,7
1268,7
1269,8
1270,7
1271,7
1272,7
1273,7
1274,7
1275,8
1276,9
1277,10
1278,9
1279,9
1280,10
1281,10
1282,9
1283,10
1284,7
1285,9
1286,8
1287,9
1288,8
1289,7
1290,7
1291,10
1292,8
1293,8
1294,7
1295,10
1296,10
1297,8
1298,7
1299,10
1300,10
1301,10
1302,10
1303,10
1304,7
1305,10
1306,7
1307,10
1308,9
1309,10
1310,7
1311,10
1312,9
1313,9
1314,7
1315,10
1316,9
1317,8
1318,8
1319,10
1320,10
1321,10
1322,8
1323,10
1324,7
1325,9
1326,10
1327,9
1328,10
1329,8
1330,9
1331,7
1332,8
1333,10
1334,8
1335,10
1336,7
1337,7
1338,7
1339,9
1340,10
1341,10
1342,10
1343,9
1344,9
1345,9
1346,9
1347,10
1348,10
1349,8
1350,9
1351,10
1352,10
1353,10
1354,9
1355,8
1356,8
1357,10
1358,10
1359,7
1360,10
1361,10
1362,10
1363,10
1364,8
1365,8
1366,8
1367,10
1368,10
1369,8
1370,8
1371,8
1372,7
1373,10
1374,8
1375,8
1376,7
1377,7
1378,9
1379,8
1380,7
1381,7
1382,8
1383,7
1384,7
1385,8
1386,8
1387,8
1388,10
1389,8
1390,9
1391,7
1392,7
1393,7
1394,8
1395,10
1396,8
1397,7
1398,7
1399,9
1400,7
1401,7
1402,7
1403,7
1404,10
1405,7
1406,8
1407,7
1408,7
1409,8
1410,9
1411,7
1412,8
1413,7
1414,10
1415,10
1416,10
1417,8
1418,9
1419,7
1420,8
1421,9
1422,10
1423,10
1424,10
1425,7
1426,8
1427,9
1428,7
1429,9
1430,9
1431,10
1432,7
1433,10
1434,10
1435,8
1436,10
1437,8
1438,7
1439,7
1440,7
1441,9
1442,7
1443,8
1444,7
1445,8
1446,10
1447,8
1448,8
1449,9
1450,8
1451,8
1452,8
1453,8
1454,7
1455,7
1456,9
1457,10
1458,9
1459,10
1460,10
1461,10
1462,9
1463,10
1464,7
1465,9
1466,10
1467,9
1468,9
1469,7
1470,10
1471,9
1472,8
1473,9
1474,8
1475,8
1476,10
1477,7
1478,7
1479,8
1480,8
1481,10
1482,10
1483,9
1484,10
1485,10
1486,7
1487,9
1488,10
1489,8
1490,8
1491,9
1492,10
1493,9
1494,8
1495,9
1496,10
1497,8
1498,8
1499,7
1500,9
1501,7
1502,10
1503,9
1504,9
1505,9
1506,7
1507,8
1508,7
1509,10
1510,8
1511,8
1512,10
1513,7
1514,7
1515,7
1516,7
1517,7
1518,8
1519,10
1520,7
1521,8
1522,8
1523,9
1524,7
1525,9
1526,9
1527,7
1528,8
1529,10
1530,10
1531,8
1532,10
1533,8
1534,10
1535,9
1536,7
1537,9
1538,10
1539,10
1540,10
1541,8
1542,10
1543,8
1544,10
1545,10
1546,8
1547,7
1548,8
1549,10
1550,10
1551,8
1552,8
1553,10
1554,8
1555,8
1556,8
1557,10
1558,10
1559,7
1560,9
1561,8
1562,10
1563,10
1564,10
1565,7
1566,8
1567,7
1568,9
1569,10
1570,8
1571,10
1572,10
1573,9
1574,9
1575,9
1576,10
1577,9
1578,8
1579,10
1580,7
1581,7
1582,8
1583,8
1584,9
1585,9
1586,7
1587,10
1588,8
1589,10
1590,10
1591,10
1592,9
1593,10
1594,8
1595,7
1596,8
1597,8
1598,8
1599,7
1600,7
1601,8
1602,9
1603,9
1604,9
1605,10
1606,7
1607,9
1608,9
1609,9
1610,10
1611,10
1612,10
1613,10
1614,10
1615,8
1616,9
1617,8
1618,10
1619,10
1620,10
1621,10
1622,8
1623,10
1624,10
1625,7
1626,10
1627,10
1628,10
1629,10
1630,8
1631,8
1632,7
1633,9
1634,7
1635,7
1636,10
1637,10
1638,8
1639,10
1640,10
1641,10
1642,10
1643,10
1644,10
1645,9
1646,9
1647,10
1648,10
1649,8
1650,10
1651,10
1652,10
1653,10
1654,7
1655,8
1656,9
1657,9
1658,10
1659,7
1660,8
1661,8
1662,7
1663,9
1664,10
1665,7
1666,8
1667,7
1668,8
1669,8
1670,8
1671,8
1672,8
1673,8
1674,8
1675,9
1676,9
1677,9
1678,9
1679,9
1680,8
1681,7
1682,7
1683,7
1684,10
1685,10
1686,10
1687,10
1688,9
1689,10
1690,10
1691,8
1692,8
1693,10
1694,10
1695,10
1696,10
1697,10
1698,10
1699,10
1700,8
1701,10
1702,9
1703,8
1704,8
1705,10
1706,9
1707,10
1708,10
1709,8
1710,7
1711,8
1712,9
1713,8
1714,8
1715,8
1716,8
1717,8
1718,7
1719,7
1720,10
1721,8
1722,7
1723,7
1724,10
1725,8
1726,8
1727,10
1728,7
1729,8
1730,10
1731,10
1732,10
1733,7
1734,7
1735,10
1736,10
1737,8
1738,7
1739,10
1740,8
1741,9
1742,7
1743,9
1744,10
1745,7
1746,7
1747,10
1748,8
1749,10
1750,10
1751,8
1752,8
1753,9
1754,10
1755,10
1756,7
1757,8
1758,10
1759,8
1760,10
1761,9
1762,7
1763,9
1764,10
1765,8
1766,10
1767,8
1768,9
1769,8
1770,10
1771,10
1772,10
1773,9
1774,10
1775,9
1776,10
1777,10
1778,10
1779,10
1780,10
1781,10
1782,7
1783,8
1784,10
1785,9
1786,7
1787,10
1788,7
1789,7
1790,9
1791,8
1792,10
1793,9
1794,7
1795,8
1796,8
1797,9
1798,9
1799,7
1800,8
1801,8
1802,9
1803,10
1804,10
1805,10
1806,8
1807,7
1808,7
1809,10
1810,7
1811,10
1812,10
1813,8
1814,10
1815,10
1816,9
1817,8
1818,8
1819,9
1820,9
1821,8
1822,8
1823,7
1824,8
1825,10
1826,10
1827,10
1828,8
1829,8
1830,8
1831,10
1832,7
1833,10
1834,8
1835,10
1836,7
1837,10
1838,10
1839,10
1840,10
1841,7
1842,9
1843,9
1844,8
1845,7
1846,8
1847,10
1848,8
1849,7
1850,10
1851,10
1852,9
1853,8
1854,10
1855,9
1856,9
1857,10
1858,10
1859,8
1860,9
1861,10
1862,8
1863,10
1864,10
1865,8
1866,8
1867,9
1868,10
1869,9
1870,10
1871,10
1872,7
1873,8
1874,10
1875,10
1876,10
1877,7
1878,10
1879,10
1880,10
1881,7
1882,10
1883,7
1884,8
1885,10
1886,10
1887,8
1888,8
1889,10
1890,10
1891,8
1892,8
1893,10
1894,8
1895,10
1896,8
1897,10
1898,9
1899,7
1900,8
1901,7
1902,10
1903,10
1904,7
1905,10
1906,10
1907,7
1908,9
1909,10
1910,9
1911,10
1912,9
1913,10
1914,7
1915,10
1916,8
1917,9
1918,9
1919,8
1920,10
1921,9
1922,9
1923,10
1924,10
1925,9
1926,10
1927,8
1928,10
1929,10
1930,10
1931,8
1932,10
1933,8
1934,9
1935,10
1936,10
1937,10
1938,9
1939,8
1940,10
1941,9
1942,10
1943,10
1944,8
1945,8
1946,9
1947,8
1948,10
1949,8
1950,8
1951,9
1952,8
1953,10
1954,10
1955,9
1956,8
1957,7
1958,10
1959,7
1960,7
1961,9
1962,10
1963,8
1964,7
1965,7
1966,10
1967,8
1968,8
1969,10
1970,9
1971,9
1972,10
1973,8
1974,8
1975,7
1976,10
1977,10
1978,9
1979,9
1980,10
1981,9
1982,10
1983,10
1984,10
1985,10
1986,10
1987,10
1988,9
1989,8
1990,10
1991,10
1992,10
1993,10
1994,10
1995,9
1996,10
1997,9
1998,9
1999,9
2000,10
2001,9
2002,7
2003,8
2004,10
2005,10
2006,7
2007,7
2008,7
2009,10
2010,8
2011,7
2012,8
2013,8
2014,7
2015,8
2016,7
2017,10
2018,9
2019,10
2020,7
2021,8
2022,9
2023,7
2024,9
2025,10
2026,8
2027,10
2028,10
2029,8
2030,9
2031,8
2032,10
2033,8
2034,9
2035,7
2036,7
2037,8
2038,7
2039,9
2040,7
2041,7
2042,7
2043,7
2044,8
2045,9
2046,8
2047,10
2048,7
2049,7
2050,7
2051,8
2052,10
2053,10
2054,9
2055,10
2056,9
2057,10
2058,9
2059,7
2060,8
2061,9
2062,10
2063,8
2064,8
2065,7
2066,7
2067,9
2068,8
2069,9
2070,9
2071,9
2072,10
2073,7
2074,10
2075,8
2076,9
2077,10
2078,9
2079,10
2080,9
2081,7
2082,10
2083,7
2084,8
2085,7
2086,10
2087,10
2088,8
2089,10
2090,10
2091,9
2092,10
2093,7
2094,10
2095,9
2096,10
2097,9
2098,10
2099,10
2100,7
2101,7
2102,10
2103,7
2104,7
2105,8
2106,10
2107,7
2108,10
2109,9
2110,9
2111,7
2112,9
2113,10
2114,10
2115,10
2116,10
2117,10
2118,9
2119,10
2120,8
2121,10
2122,7
2123,10
2124,10
2125,10
2126,10
2127,9
2128,8
2129,8
2130,10
2131,9
2132,9
2133,10
2134,10
2135,8
2136,9
2137,8
2138,9
2139,9
2140,10
2141,10
2142,8
2143,9
2144,8
2145,7
2146,9
2147,10
2148,10
2149,10
2150,10
2151,10
2152,8
2153,9
2154,10
2155,10
2156,10
2157,10
2158,10
2159,10
2160,8
2161,10
2162,10
2163,10
2164,10
2165,7
2166,7
2167,10
2168,8
2169,7
2170,9
2171,10
2172,7
2173,10
2174,8
2175,9
2176,8
2177,8
2178,9
2179,8
2180,8
2181,10
2182,9
2183,8
2184,7
2185,9
2186,8
2187,10
2188,10
2189,10
2190,10
2191,10
2192,9
2193,10
2194,10
2195,10
2196,8
2197,7
2198,8
2199,7
2200,9
2201,10
2202,10
2203,8
2204,10
2205,8
2206,7
2207,9
2208,7
2209,8
2210,9
2211,8
2212,10
2213,9
2214,10
2215,8
2216,9
2217,7
2218,7
2219,10
2220,9
2221,8
2222,10
2223,8
2224,10
2225,10
2226,10
2227,7
2228,7
2229,7
2230,10
2231,10
2232,7
2233,10
2234,9
2235,10
2236,9
2237,7
2238,9
2239,7
2240,7
2241,7
2242,7
2243,7
2244,9
2245,7
2246,10
2247,10
2248,7
2249,7
2250,8
2251,8
2252,10
2253,8
2254,8
2255,8
2256,8
2257,7
2258,7
2259,9
2260,10
2261,10
2262,10
2263,10
2264,9
2265,7
2266,8
2267,8
2268,10
2269,10
2270,9
2271,8
2272,7
2273,9
2274,9
2275,7
2276,7
2277,10
2278,10
2279,10
2280,7
2281,9
2282,10
2283,9
2284,10
2285,10
2286,10
2287,8
2288,9
2289,9
2290,10
2291,7
2292,8
2293,7
2294,8
2295,7
2296,9
2297,7
2298,7
2299,7
2300,10
2301,10
2302,9
2303,8
2304,9
2305,10
2306,10
2307,9
2308,10
2309,9
2310,9
2311,10
2312,9
2313,10
2314,7
2315,10
2316,10
2317,10
2318,10
2319,8
2320,10
2321,9
2322,10
2323,8
2324,8
2325,8
2326,8
2327,10
2328,10
2329,10
2330,8
2331,10
2332,10
2333,10
2334,9
2335,10
2336,10
2337,10
2338,10
2339,8
2340,10
2341,8
2342,8
2343,10
2344,9
2345,9
2346,9
2347,10
2348,10
2349,9
2350,9
2351,10
2352,9
2353,10
2354,10
2355,7
2356,10
2357,10
2358,9
2359,10
2360,10
2361,10
2362,9
2363,7
2364,10
2365,10
2366,7
2367,8
2368,8
2369,10
2370,10
2371,8
2372,8
2373,7
2374,9
2375,8
2376,7
2377,10
2378,8
2379,8
2380,9
2381,9
2382,7
2383,9
2384,10
2385,9
2386,8
2387,10
2388,10
2389,10
2390,7
2391,10
2392,8
2393,8
2394,7
2395,7
2396,7
2397,9
2398,9
2399,7
2400,7
2401,8
2402,7
2403,10
2404,8
2405,10
2406,10
2407,10
2408,8
2409,9
2410,9
2411,9
2412,10
2413,10
2414,10
2415,10
2416,10
2417,9
2418,8
2419,10
2420,10
2421,9
2422,9
2423,7
2424,7
2425,7
2426,9
2427,10
2428,8
2429,8
2430,10
2431,8
2432,7
2433,8
2434,8
2435,8
2436,10
2437,10
2438,9
2439,8
2440,10
2441,10
2442,10
2443,9
2444,8
2445,10
2446,10
2447,10
2448,8
2449,7
2450,9
2451,8
2452,10
2453,8
2454,10
2455,8
2456,8
2457,8
2458,8
2459,8
2460,10
2461,10
2462,10
2463,10
2464,10
2465,10
2466,9
2467,10
2468,10
2469,10
2470,10
2471,10
2472,10
2473,10
2474,10
2475,10
2476,10
2477,7
2478,10
2479,10
2480,8
2481,8
2482,10
2483,7
2484,10
2485,10
2486,10
2487,10
2488,10
2489,7
2490,8
2491,8
2492,10
2493,10
2494,10
2495,9
2496,8
2497,8
2498,7
2499,10
2500,9
2501,8
2502,8
2503,10
2504,10
2505,9
2506,9
2507,7
2508,10
2509,9
2510,10
2511,10
2512,10
2513,9
2514,8
2515,10
2516,9
2517,9
2518,10
2519,10
2520,10
2521,10
2522,8
2523,9
2524,10
2525,8
2526,9
2527,9
2528,10
2529,7
2530,8
2531,7
2532,8
2533,7
2534,8
2535,7
2536,7
2537,7
2538,10
2539,10
2540,8
2541,7
2542,10
2543,10
2544,8
2545,8
2546,10
2547,10
2548,7
2549,8
2550,9
2551,9
2552,10
2553,7
2554,7
2555,10
2556,8
2557,10
2558,10
2559,9
2560,7
2561,7
2562,10
2563,10
2564,10
2565,9
2566,8
2567,9
2568,10
2569,10
2570,10
2571,7
2572,10
2573,10
2574,7
2575,7
2576,8
2577,10
2578,10
2579,8
2580,10
2581,8
2582,8
2583,10
2584,7
2585,7
2586,10
2587,9
2588,7
2589,7
2590,7
2591,7
2592,10
2593,10
2594,9
2595,9
2596,10
2597,8
2598,10
2599,10
2600,10
2601,10
2602,10
2603,8
2604,8
2605,7
2606,8
2607,9
2608,10
2609,10
2610,9
2611,9
2612,10
2613,9
2614,9
2615,9
2616,10
2617,10
2618,7
2619,8
2620,10
2621,8
2622,8
2623,7
2624,7
2625,8
2626,8
2627,9
2628,10
2629,9
2630,8
2631,7
2632,7
2633,8
2634,7
2635,7
2636,9
2637,7
2638,10
2639,7
2640,10
2641,10
2642,10
2643,10
2644,8
2645,8
2646,10
2647,10
2648,8
2649,7
2650,10
2651,10
2652,10
2653,10
2654,10
2655,10
2656,10
2657,10
2658,10
2659,8
2660,10
2661,10
2662,10
2663,10
2664,9
2665,10
2666,10
2667,8
2668,9
2669,10
2670,10
2671,7
2672,7
2673,8
2674,7
2675,9
2676,10
2677,9
2678,8
2679,8
2680,7
2681,7
2682,9
2683,10
2684,10
2685,10
2686,9
2687,10
2688,8
2689,9
2690,9
2691,8
2692,8
2693,7
2694,10
2695,10
2696,8
2697,9
2698,8
2699,10
2700,10
2701,9
2702,9
2703,9
2704,10
2705,10
2706,9
2707,10
2708,7
2709,8
2710,7
2711,7
2712,10
2713,8
2714,10
2715,8
2716,10
2717,10
2718,9
2719,10
2720,7
2721,9
2722,8
2723,7
2724,9
2725,8
2726,9
2727,9
2728,10
2729,10
2730,9
2731,10
2732,8
2733,10
2734,9
2735,10
2736,9
2737,9
2738,10
2739,9
2740,8
2741,10
2742,9
2743,9
2744,10
2745,10
2746,10
2747,9
2748,8
2749,10
2750,10
2751,10
2752,7
2753,10
2754,10
2755,10
2756,9
2757,10
2758,7
2759,10
2760,8
2761,10
2762,9
2763,8
2764,10
2765,9
2766,9
2767,8
2768,8
2769,10
2770,8
2771,7
2772,7
2773,7
2774,10
2775,7
2776,8
2777,7
2778,8
2779,7
2780,9
2781,8
2782,10
2783,8
2784,8
2785,7
2786,7
2787,8
2788,9
2789,7
2790,10
2791,10
2792,10
2793,9
2794,8
2795,7
2796,10
2797,10
2798,8
2799,10
2800,10
2801,9
2802,10
2803,10
2804,8
2805,9
2806,10
2807,7
2808,10
2809,8
2810,10
2811,10
2812,8
2813,8
2814,10
2815,10
2816,7
2817,9
2818,7
2819,10
2820,7
2821,9
2822,7
2823,7
2824,8
2825,9
2826,10
2827,10
2828,9
2829,10
2830,9
2831,7
2832,8
2833,7
2834,9
2835,7
2836,7
2837,8
2838,10
2839,10
2840,9
2841,10
2842,8
2843,7
2844,9
2845,8
2846,10
2847,8
2848,7
2849,7
2850,9
2851,10
2852,7
2853,8
2854,10
2855,8
2856,10
2857,9
2858,10
2859,10
2860,9
2861,10
2862,10
2863,8
2864,9
2865,10
2866,9
2867,10
2868,7
2869,10
2870,10
2871,10
2872,10
2873,10
2874,10
2875,10
2876,10
2877,9
2878,8
2879,9
2880,8
2881,8
2882,9
2883,9
2884,7
2885,9
2886,8
2887,9
2888,10
2889,10
2890,7
2891,8
2892,10
2893,10
2894,10
2895,9
2896,9
2897,10
2898,9
2899,10
2900,9
2901,7
2902,9
2903,9
2904,9
2905,7
2906,9
2907,7
2908,8
2909,10
2910,7
2911,10
2912,9
2913,7
2914,8
2915,7
2916,9
2917,7
2918,9
2919,10
2920,8
2921,10
2922,10
2923,10
2924,10
2925,10
2926,8
2927,10
2928,10
2929,10
2930,10
2931,10
2932,10
2933,10
2934,10
2935,10
2936,10
2937,10
2938,10
2939,10
2940,10
2941,10
2942,10
2943,10
2944,10
2945,10
2946,10
2947,10
2948,10
2949,10
2950,10
2951,8
2952,8
2953,8
2954,10
2955,10
2956,8
2957,10
2958,10
2959,10
2960,10
2961,10
2962,7
2963,8
2964,8
2965,9
2966,10
2967,9
2968,10
2969,10
2970,10
2971,8
2972,7
2973,9
2974,8
2975,7
2976,10
2977,10
2978,10
2979,10
2980,7
2981,10
2982,8
2983,7
2984,8
2985,8
2986,8
2987,10
2988,7
2989,10
2990,10
2991,7
2992,7
2993,10
2994,8
2995,7
2996,7
2997,7
2998,7
2999,7
